Issue Type,Issue key,Issue id,Summary,Components,Components,Components,Priority,Status,Resolution,Created,Updated,Due date,Description,Parent,Parent key,Parent summary
Task,TGTM-469,16441,"Clarify property ownership, title, and SPV rights in the FAQ",,,,Medium,To Do,,01/Jul/26 8:29 AM,01/Jul/26 4:36 PM,,"Hierarchy / linkage:
- Issue: TGTM-469 (Task) — Clarify property ownership, title, and SPV rights in the FAQ
- Path: TGTM-4 — Build investor demand and private access engine > TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership > TGTM-469 — Clarify property ownership, title, and SPV rights in the FAQ
- Parent relationship: This Task belongs to parent TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership (visible in this extract). Grandparent context: TGTM-4 — Build investor demand and private access engine (outside this extract).

Original intent:
Describe how underlying property ownership is held, how investors are economically exposed to the asset, and what rights are or are not transferred to token holders.

How we are doing this:
Execute this Task as a concrete deliverable under the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”. Start by reviewing the parent Story objective, then break the work into discovery, artifact creation, stakeholder review, operational rollout, quality control, and measurement.. The work should align with the broader focus of investor support FAQ, rights explanation, and plain-language education and should produce an artifact that is immediately usable by the Investor Servicing team.

Preliminary solution:
Draft plain-language FAQ answers explaining property title, SPV ownership, investor economic rights, what tokens represent, and what rights investors do not receive.

Deliverable:
Task-level output for “Clarify property ownership, title, and SPV rights in the FAQ” that supports the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”: artifact, tracker, workflow, template, report section, ruleset, or reviewed decision input as appropriate.

Dependencies / inputs:
legal/compliance review, offering documents, SPV structure, fee model, jurisdiction rules, onboarding requirements, liquidity policy, payout mechanics, and brand voice guidelines.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The task output is complete enough for the parent Story owner to use without reinterpreting scope.
- The output names the source inputs, required fields, responsible owners, and review/approval path.
- Any investor-facing language is clear, compliant-ready, non-promissory where relevant, and consistent with platform terminology.
- Open risks, dependencies, and follow-up actions are documented with owners or escalation paths.

External grandparent note: The parent Story rolls up to TGTM-4 — Build investor demand and private access engine, which is not included as a row in this extract. Preserve the uploaded relationship and validate it against the master Jira project.",10202,TGTM-58,"Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership"
Task,TGTM-468,16439,"Prepare FAQ guidance on exit scenarios, secondary sales, and liquidity limitations",,,,Medium,To Do,,01/Jul/26 8:29 AM,01/Jul/26 4:36 PM,,"Hierarchy / linkage:
- Issue: TGTM-468 (Task) — Prepare FAQ guidance on exit scenarios, secondary sales, and liquidity limitations
- Path: TGTM-4 — Build investor demand and private access engine > TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership > TGTM-468 — Prepare FAQ guidance on exit scenarios, secondary sales, and liquidity limitations
- Parent relationship: This Task belongs to parent TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership (visible in this extract). Grandparent context: TGTM-4 — Build investor demand and private access engine (outside this extract).

Original intent:
Explain expected liquidity options, resale or transfer conditions, holding periods, and what happens if an investor wants to exit early.

How we are doing this:
Execute this Task as a concrete deliverable under the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”. Start by reviewing the parent Story objective, then produce the working artifact first, review it with the responsible stakeholders, then refine it into a reusable template or operating asset. The work should align with the broader focus of investor support FAQ, rights explanation, and plain-language education and should produce an artifact that is immediately usable by the Investor Servicing team.

Preliminary solution:
Draft FAQ guidance explaining exit possibilities, secondary-sale constraints, liquidity limitations, holding period expectations, and non-guaranteed exit language.

Deliverable:
Task-level output for “Prepare FAQ guidance on exit scenarios, secondary sales, and liquidity limitations” that supports the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”: artifact, tracker, workflow, template, report section, ruleset, or reviewed decision input as appropriate.

Dependencies / inputs:
legal/compliance review, offering documents, SPV structure, fee model, jurisdiction rules, onboarding requirements, liquidity policy, payout mechanics, and brand voice guidelines.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The task output is complete enough for the parent Story owner to use without reinterpreting scope.
- The output names the source inputs, required fields, responsible owners, and review/approval path.
- Any investor-facing language is clear, compliant-ready, non-promissory where relevant, and consistent with platform terminology.
- Open risks, dependencies, and follow-up actions are documented with owners or escalation paths.

External grandparent note: The parent Story rolls up to TGTM-4 — Build investor demand and private access engine, which is not included as a row in this extract. Preserve the uploaded relationship and validate it against the master Jira project.",10202,TGTM-58,"Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership"
Task,TGTM-467,16433,Review legal and compliance language for investor-facing FAQ answers,,,,Medium,To Do,,01/Jul/26 8:29 AM,01/Jul/26 4:36 PM,,"Hierarchy / linkage:
- Issue: TGTM-467 (Task) — Review legal and compliance language for investor-facing FAQ answers
- Path: TGTM-4 — Build investor demand and private access engine > TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership > TGTM-467 — Review legal and compliance language for investor-facing FAQ answers
- Parent relationship: This Task belongs to parent TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership (visible in this extract). Grandparent context: TGTM-4 — Build investor demand and private access engine (outside this extract).

Original intent:
Validate FAQ wording with legal/compliance stakeholders to ensure explanations of token rights, SPVs, fees, liquidity, and property ownership are accurate and appropriately caveated.

How we are doing this:
Execute this Task as a concrete deliverable under the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”. Start by reviewing the parent Story objective, then collect evidence from source systems, validate accuracy, compare results against the target standard, and document actions for gaps or risks. The work should align with the broader focus of investor support FAQ, rights explanation, and plain-language education and should produce an artifact that is immediately usable by the Investor Servicing team.

Preliminary solution:
Route FAQ content through legal/compliance review for accuracy, risk disclosures, non-promissory language, jurisdiction restrictions, and claims control.

Deliverable:
Task-level output for “Review legal and compliance language for investor-facing FAQ answers” that supports the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”: artifact, tracker, workflow, template, report section, ruleset, or reviewed decision input as appropriate.

Dependencies / inputs:
legal/compliance review, offering documents, SPV structure, fee model, jurisdiction rules, onboarding requirements, liquidity policy, payout mechanics, and brand voice guidelines.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The task output is complete enough for the parent Story owner to use without reinterpreting scope.
- The output names the source inputs, required fields, responsible owners, and review/approval path.
- Any investor-facing language is clear, compliant-ready, non-promissory where relevant, and consistent with platform terminology.
- Open risks, dependencies, and follow-up actions are documented with owners or escalation paths.

External grandparent note: The parent Story rolls up to TGTM-4 — Build investor demand and private access engine, which is not included as a row in this extract. Preserve the uploaded relationship and validate it against the master Jira project.",10202,TGTM-58,"Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership"
Task,TGTM-466,16432,"Draft the core investor FAQ content on token rights, SPV structure, fees, liquidity, and property ownership",,,,Medium,To Do,,01/Jul/26 8:29 AM,01/Jul/26 4:36 PM,,"Hierarchy / linkage:
- Issue: TGTM-466 (Task) — Draft the core investor FAQ content on token rights, SPV structure, fees, liquidity, and property ownership
- Path: TGTM-4 — Build investor demand and private access engine > TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership > TGTM-466 — Draft the core investor FAQ content on token rights, SPV structure, fees, liquidity, and property ownership
- Parent relationship: This Task belongs to parent TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership (visible in this extract). Grandparent context: TGTM-4 — Build investor demand and private access engine (outside this extract).

Original intent:
Create clear answers for the most common investor questions covering what token holders own, how SPVs are used, what fees apply, how liquidity may work, and how legal/property ownership is structured.

How we are doing this:
Execute this Task as a concrete deliverable under the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”. Start by reviewing the parent Story objective, then produce the working artifact first, review it with the responsible stakeholders, then refine it into a reusable template or operating asset. The work should align with the broader focus of investor support FAQ, rights explanation, and plain-language education and should produce an artifact that is immediately usable by the Investor Servicing team.

Preliminary solution:
Draft plain-language FAQ answers explaining property title, SPV ownership, investor economic rights, what tokens represent, and what rights investors do not receive.

Deliverable:
Task-level output for “Draft the core investor FAQ content on token rights, SPV structure, fees, liquidity, and property ownership” that supports the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”: artifact, tracker, workflow, template, report section, ruleset, or reviewed decision input as appropriate.

Dependencies / inputs:
legal/compliance review, offering documents, SPV structure, fee model, jurisdiction rules, onboarding requirements, liquidity policy, payout mechanics, and brand voice guidelines.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The task output is complete enough for the parent Story owner to use without reinterpreting scope.
- The output names the source inputs, required fields, responsible owners, and review/approval path.
- Any investor-facing language is clear, compliant-ready, non-promissory where relevant, and consistent with platform terminology.
- Open risks, dependencies, and follow-up actions are documented with owners or escalation paths.

External grandparent note: The parent Story rolls up to TGTM-4 — Build investor demand and private access engine, which is not included as a row in this extract. Preserve the uploaded relationship and validate it against the master Jira project.",10202,TGTM-58,"Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership"
Task,TGTM-465,16431,"Define FAQ responses for fee breakdowns, returns, and payout mechanics",,,,Medium,To Do,,01/Jul/26 8:29 AM,01/Jul/26 4:36 PM,,"Hierarchy / linkage:
- Issue: TGTM-465 (Task) — Define FAQ responses for fee breakdowns, returns, and payout mechanics
- Path: TGTM-4 — Build investor demand and private access engine > TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership > TGTM-465 — Define FAQ responses for fee breakdowns, returns, and payout mechanics
- Parent relationship: This Task belongs to parent TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership (visible in this extract). Grandparent context: TGTM-4 — Build investor demand and private access engine (outside this extract).

Original intent:
Document how fees are structured, what investors pay, how returns may be generated, and how distributions or payouts are processed.

How we are doing this:
Execute this Task as a concrete deliverable under the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”. Start by reviewing the parent Story objective, then define scope, decision rules, owners, success metrics, and exceptions before implementation so the team has one shared operating standard. The work should align with the broader focus of investor distribution update communication and governance and should produce an artifact that is immediately usable by the Investor Servicing team.

Preliminary solution:
Create FAQ entries explaining fees, gross vs net returns, distribution timing, payout calculation mechanics, deductions, and where investors can find records.

Deliverable:
Task-level output for “Define FAQ responses for fee breakdowns, returns, and payout mechanics” that supports the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”: artifact, tracker, workflow, template, report section, ruleset, or reviewed decision input as appropriate.

Dependencies / inputs:
distribution calculations, SPV/property financial records, payment timing, reconciliation outputs, investor contact lists, compliance-approved language, and finance sign-off.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The task output is complete enough for the parent Story owner to use without reinterpreting scope.
- The output names the source inputs, required fields, responsible owners, and review/approval path.
- Any investor-facing language is clear, compliant-ready, non-promissory where relevant, and consistent with platform terminology.
- Open risks, dependencies, and follow-up actions are documented with owners or escalation paths.

External grandparent note: The parent Story rolls up to TGTM-4 — Build investor demand and private access engine, which is not included as a row in this extract. Preserve the uploaded relationship and validate it against the master Jira project.",10202,TGTM-58,"Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership"
Task,TGTM-464,16430,"Create FAQ entries for investor eligibility, jurisdictional restrictions, and onboarding requirements",,,,Medium,To Do,,01/Jul/26 8:29 AM,01/Jul/26 4:36 PM,,"Hierarchy / linkage:
- Issue: TGTM-464 (Task) — Create FAQ entries for investor eligibility, jurisdictional restrictions, and onboarding requirements
- Path: TGTM-4 — Build investor demand and private access engine > TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership > TGTM-464 — Create FAQ entries for investor eligibility, jurisdictional restrictions, and onboarding requirements
- Parent relationship: This Task belongs to parent TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership (visible in this extract). Grandparent context: TGTM-4 — Build investor demand and private access engine (outside this extract).

Original intent:
Answer questions about who can invest, what investor types are eligible, any country restrictions, and what information or documents are needed to participate.

How we are doing this:
Execute this Task as a concrete deliverable under the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”. Start by reviewing the parent Story objective, then produce the working artifact first, review it with the responsible stakeholders, then refine it into a reusable template or operating asset. The work should align with the broader focus of investor support FAQ, rights explanation, and plain-language education and should produce an artifact that is immediately usable by the Investor Servicing team.

Preliminary solution:
Draft FAQ answers for investor eligibility, KYC/AML checks, jurisdiction restrictions, accreditation/suitability logic where applicable, and onboarding requirements.

Deliverable:
Task-level output for “Create FAQ entries for investor eligibility, jurisdictional restrictions, and onboarding requirements” that supports the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”: artifact, tracker, workflow, template, report section, ruleset, or reviewed decision input as appropriate.

Dependencies / inputs:
legal/compliance review, offering documents, SPV structure, fee model, jurisdiction rules, onboarding requirements, liquidity policy, payout mechanics, and brand voice guidelines.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The task output is complete enough for the parent Story owner to use without reinterpreting scope.
- The output names the source inputs, required fields, responsible owners, and review/approval path.
- Any investor-facing language is clear, compliant-ready, non-promissory where relevant, and consistent with platform terminology.
- Open risks, dependencies, and follow-up actions are documented with owners or escalation paths.

External grandparent note: The parent Story rolls up to TGTM-4 — Build investor demand and private access engine, which is not included as a row in this extract. Preserve the uploaded relationship and validate it against the master Jira project.",10202,TGTM-58,"Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership"
Task,TGTM-463,16429,Add plain-language explanations and glossary terms for complex investment concepts,,,,Medium,To Do,,01/Jul/26 8:29 AM,01/Jul/26 4:36 PM,,"Hierarchy / linkage:
- Issue: TGTM-463 (Task) — Add plain-language explanations and glossary terms for complex investment concepts
- Path: TGTM-4 — Build investor demand and private access engine > TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership > TGTM-463 — Add plain-language explanations and glossary terms for complex investment concepts
- Parent relationship: This Task belongs to parent TGTM-58 — Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership (visible in this extract). Grandparent context: TGTM-4 — Build investor demand and private access engine (outside this extract).

Original intent:
Translate technical terms such as tokenization, SPV, fractional ownership, liquidity, distributions, and custody into simple investor-friendly language.

How we are doing this:
Execute this Task as a concrete deliverable under the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”. Start by reviewing the parent Story objective, then configure the workflow, tracking fields, ownership rules, and reporting outputs so the process can run repeatedly without ad hoc manual coordination. The work should align with the broader focus of investor support FAQ, rights explanation, and plain-language education and should produce an artifact that is immediately usable by the Investor Servicing team.

Preliminary solution:
Create a glossary translating terms like SPV, token rights, distribution, liquidity, secondary sale, beneficial interest, subscription, and custody into investor-friendly language.

Deliverable:
Task-level output for “Add plain-language explanations and glossary terms for complex investment concepts” that supports the parent Story “Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership”: artifact, tracker, workflow, template, report section, ruleset, or reviewed decision input as appropriate.

Dependencies / inputs:
legal/compliance review, offering documents, SPV structure, fee model, jurisdiction rules, onboarding requirements, liquidity policy, payout mechanics, and brand voice guidelines.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The task output is complete enough for the parent Story owner to use without reinterpreting scope.
- The output names the source inputs, required fields, responsible owners, and review/approval path.
- Any investor-facing language is clear, compliant-ready, non-promissory where relevant, and consistent with platform terminology.
- Open risks, dependencies, and follow-up actions are documented with owners or escalation paths.

External grandparent note: The parent Story rolls up to TGTM-4 — Build investor demand and private access engine, which is not included as a row in this extract. Preserve the uploaded relationship and validate it against the master Jira project.",10202,TGTM-58,"Build investor support FAQ for token rights, SPVs, fees, liquidity, and property ownership"
Story,TGTM-199,10343,Create support burden assessment after first launch,,,,High,To Do,,30/Jun/26 9:45 AM,30/Jun/26 1:57 PM,30/Dec/26 12:00 AM,"Hierarchy / linkage:
- Issue: TGTM-199 (Story) — Create support burden assessment after first launch
- Path: TGTM-20 — Build investor servicing, reporting, and retention system > TGTM-199 — Create support burden assessment after first launch
- Parent relationship: This Story belongs to parent TGTM-20 — Build investor servicing, reporting, and retention system (visible in this extract).

Original intent:
Meet six-month decision gate around support and operational load.

How we are doing this:
Treat this Story as a complete workstream within the Investor Servicing domain: confirm scope, identify the investor journey moment it supports, map the required data and stakeholder inputs, define the operating workflow, create the investor-facing or internal artifact, and specify how the team will review, approve, publish, and maintain it. For this Story, the primary focus is post-launch support burden measurement and operating-capacity decisioning; the execution approach is to centralize post-launch support evidence, classify each request by type and severity, measure workload against operating assumptions, and convert the findings into a go / adjust / pause recommendation for the next servicing phase.

Preliminary solution:
Create the full working package for “Create support burden assessment after first launch”: scope, data inputs, process steps, owner handoffs, investor-facing artifacts, controls, metrics, and rollout instructions.

Deliverable:
Completed workstream package for “Create support burden assessment after first launch”, including source inputs, operating workflow, draft artifact or tracker, approval path, rollout guidance, and measurement plan.

Dependencies / inputs:
support tickets, inquiry logs, escalation records, response-time targets, staffing assumptions, launch timeline, service-level targets, product/platform incident logs, and leadership decision thresholds.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The Story has a usable artifact, workflow, or report that directly supports the parent Epic objective.
- All child Tasks can be traced to a clear portion of the Story deliverable.
- Inputs, owners, approvals, dependencies, and maintenance cadence are documented.
- The output can be used by investor servicing, sales, product, compliance, or operations without needing additional interpretation.",10164,TGTM-20,"Build investor servicing, reporting, and retention system"
Story,TGTM-198,10342,Create investor education completion report,,,,High,To Do,,30/Jun/26 9:45 AM,30/Jun/26 1:57 PM,30/Dec/26 12:00 AM,"Hierarchy / linkage:
- Issue: TGTM-198 (Story) — Create investor education completion report
- Path: TGTM-20 — Build investor servicing, reporting, and retention system > TGTM-198 — Create investor education completion report
- Parent relationship: This Story belongs to parent TGTM-20 — Build investor servicing, reporting, and retention system (visible in this extract).

Original intent:
Track mandatory education completion across personas and campaigns.

How we are doing this:
Treat this Story as a complete workstream within the Investor Servicing domain: confirm scope, identify the investor journey moment it supports, map the required data and stakeholder inputs, define the operating workflow, create the investor-facing or internal artifact, and specify how the team will review, approve, publish, and maintain it. For this Story, the primary focus is mandatory investor education completion, reporting, and remediation; the execution approach is to define what counts as completed education, map required modules to investor personas and campaigns, track progress through the subscription journey, and surface exceptions for follow-up before investors proceed.

Preliminary solution:
Create the full working package for “Create investor education completion report”: scope, data inputs, process steps, owner handoffs, investor-facing artifacts, controls, metrics, and rollout instructions.

Deliverable:
Completed workstream package for “Create investor education completion report”, including source inputs, operating workflow, draft artifact or tracker, approval path, rollout guidance, and measurement plan.

Dependencies / inputs:
education module inventory, investor personas, campaign source data, subscription funnel status, acknowledgement records, CRM/LMS/CMS completion events, compliance requirements, and remediation rules.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The Story has a usable artifact, workflow, or report that directly supports the parent Epic objective.
- All child Tasks can be traced to a clear portion of the Story deliverable.
- Inputs, owners, approvals, dependencies, and maintenance cadence are documented.
- The output can be used by investor servicing, sales, product, compliance, or operations without needing additional interpretation.",10164,TGTM-20,"Build investor servicing, reporting, and retention system"
Story,TGTM-197,10341,Create repeat investment nurture,,,,Medium,To Do,,30/Jun/26 9:45 AM,30/Jun/26 1:57 PM,30/Jun/27 12:00 AM,"Hierarchy / linkage:
- Issue: TGTM-197 (Story) — Create repeat investment nurture
- Path: TGTM-20 — Build investor servicing, reporting, and retention system > TGTM-197 — Create repeat investment nurture
- Parent relationship: This Story belongs to parent TGTM-20 — Build investor servicing, reporting, and retention system (visible in this extract).

Original intent:
Drive retention after first reporting cycle.

How we are doing this:
Treat this Story as a complete workstream within the Investor Servicing domain: confirm scope, identify the investor journey moment it supports, map the required data and stakeholder inputs, define the operating workflow, create the investor-facing or internal artifact, and specify how the team will review, approve, publish, and maintain it. For this Story, the primary focus is investor retention, repeat-investment nurture, and next-opportunity conversion; the execution approach is to segment existing investors by readiness and engagement, trigger relevant servicing communications after key lifecycle events, and route qualified investors into the next suitable property or offering opportunity.

Preliminary solution:
Create the full working package for “Create repeat investment nurture”: scope, data inputs, process steps, owner handoffs, investor-facing artifacts, controls, metrics, and rollout instructions.

Deliverable:
Completed workstream package for “Create repeat investment nurture”, including source inputs, operating workflow, draft artifact or tracker, approval path, rollout guidance, and measurement plan.

Dependencies / inputs:
CRM records, investment history, subscription status, reporting engagement events, investor risk/eligibility data, new opportunity inventory, email/SMS/WhatsApp channels, and sales follow-up ownership.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The Story has a usable artifact, workflow, or report that directly supports the parent Epic objective.
- All child Tasks can be traced to a clear portion of the Story deliverable.
- Inputs, owners, approvals, dependencies, and maintenance cadence are documented.
- The output can be used by investor servicing, sales, product, compliance, or operations without needing additional interpretation.",10164,TGTM-20,"Build investor servicing, reporting, and retention system"
Story,TGTM-196,10340,Create post-launch investor survey,,,,Low,To Do,,30/Jun/26 9:45 AM,30/Jun/26 1:57 PM,30/Dec/26 12:00 AM,"Hierarchy / linkage:
- Issue: TGTM-196 (Story) — Create post-launch investor survey
- Path: TGTM-20 — Build investor servicing, reporting, and retention system > TGTM-196 — Create post-launch investor survey
- Parent relationship: This Story belongs to parent TGTM-20 — Build investor servicing, reporting, and retention system (visible in this extract).

Original intent:
Collect feedback after first offering or marketplace preview.

How we are doing this:
Treat this Story as a complete workstream within the Investor Servicing domain: confirm scope, identify the investor journey moment it supports, map the required data and stakeholder inputs, define the operating workflow, create the investor-facing or internal artifact, and specify how the team will review, approve, publish, and maintain it. For this Story, the primary focus is investor retention, repeat-investment nurture, and next-opportunity conversion; the execution approach is to segment existing investors by readiness and engagement, trigger relevant servicing communications after key lifecycle events, and route qualified investors into the next suitable property or offering opportunity.

Preliminary solution:
Create the full working package for “Create post-launch investor survey”: scope, data inputs, process steps, owner handoffs, investor-facing artifacts, controls, metrics, and rollout instructions.

Deliverable:
Completed workstream package for “Create post-launch investor survey”, including source inputs, operating workflow, draft artifact or tracker, approval path, rollout guidance, and measurement plan.

Dependencies / inputs:
CRM records, investment history, subscription status, reporting engagement events, investor risk/eligibility data, new opportunity inventory, email/SMS/WhatsApp channels, and sales follow-up ownership.

Implementation notes:
- Maintain traceability from this item back to the parent Jira item and the overall investor servicing journey.
- Use a single source of truth for source data, templates, approvals, and final published materials.
- Keep investor-facing outputs plain-language, operationally accurate, and ready for compliance/legal review where applicable.
- Define ownership for creation, review, approval, publication, maintenance, and exception handling.
- Where the work affects investor communications, include a support-readiness note so the support team can answer follow-up questions consistently.

Acceptance criteria:
- The Story has a usable artifact, workflow, or report that directly supports the parent Epic objective.
- All child Tasks can be traced to a clear portion of the Story deliverable.
- Inputs, owners, approvals, dependencies, and maintenance cadence are documented.
- The output can be used by investor servicing, sales, product, compliance, or operations without needing additional interpretation.",10164,TGTM-20,"Build investor servicing, reporting, and retention system"
