Issue Type,Issue key,Issue id,Summary,Components,Components,Components,Priority,Status,Resolution,Created,Updated,Due date,Description,Parent,Parent key,Parent summary
Sub-task,TGTM-439,16379,Write non-offering preview copy for the marketplace page,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:29 AM,01/Jul/26 4:37 PM,,"Hierarchy / linkage
- Issue: TGTM-439 (Sub-task) - Write non-offering preview copy for the marketplace page
- Parent: TGTM-54 - Build marketplace preview page for waitlist users (Resolved in this extract).
- Grandparent / Epic context: TGTM-4 - Build investor demand and private access engine
- Hierarchy path: TGTM-4: Build investor demand and private access engine > TGTM-54: Build marketplace preview page for waitlist users > TGTM-439: Write non-offering preview copy for the marketplace page

Original intent
Draft user-facing copy that explains the marketplace concept without making any investment offer, including positioning for waitlist users and clear compliance-safe language.

How we are doing this
Complete this sub-task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Produce concise, audience-specific copy blocks aligned to the approved positioning, with clear headings, proof points, objections addressed, compliance-safe claims, and CTA-supporting language. This supports the broader solution: Create a non-offering marketplace preview page that shows how curated opportunities will be presented, explains access/eligibility boundaries, captures waitlist interest, and avoids offer-specific language until listings are approved.

Expected deliverable
Approved copy/content blocks ready for CMS or front-end implementation.

Implementation notes
- Work type: content/copywriting.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
waitlist positioning, marketplace preview content outline, no-offer compliance language, eligible user messaging, design components, analytics event plan.

Measurement / success signals
waitlist conversion rate, preview engagement, no-offer compliance approval, mobile performance, CTA completion.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.
- Copy is audience-specific, conversion-oriented, brand-aligned, and ready for implementation.",10198,TGTM-54,Build marketplace preview page for waitlist users
Sub-task,TGTM-438,16377,Build waitlist signup call-to-action and lead capture flow,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:29 AM,01/Jul/26 4:37 PM,,"Hierarchy / linkage
- Issue: TGTM-438 (Sub-task) - Build waitlist signup call-to-action and lead capture flow
- Parent: TGTM-54 - Build marketplace preview page for waitlist users (Resolved in this extract).
- Grandparent / Epic context: TGTM-4 - Build investor demand and private access engine
- Hierarchy path: TGTM-4: Build investor demand and private access engine > TGTM-54: Build marketplace preview page for waitlist users > TGTM-438: Build waitlist signup call-to-action and lead capture flow

Original intent
Add the on-page CTA and form entry point that allows preview users to join the waitlist from the marketplace preview page.

How we are doing this
Complete this sub-task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Create a conversion path with clear CTA hierarchy, minimum necessary form fields, consent capture, validation, confirmation messaging, and CRM routing so every submission becomes an actionable lead record. This supports the broader solution: Create a non-offering marketplace preview page that shows how curated opportunities will be presented, explains access/eligibility boundaries, captures waitlist interest, and avoids offer-specific language until listings are approved.

Expected deliverable
Working conversion path with validated form, CTA, confirmation, consent, and lead-routing behavior.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
waitlist positioning, marketplace preview content outline, no-offer compliance language, eligible user messaging, design components, analytics event plan.

Measurement / success signals
waitlist conversion rate, preview engagement, no-offer compliance approval, mobile performance, CTA completion.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.
- Form/CTA behavior is tested end-to-end, including validation, consent, confirmation, and CRM or workflow handoff.",10198,TGTM-54,Build marketplace preview page for waitlist users
Sub-task,TGTM-437,16378,Define preview page information architecture and content outline,Website & Conversion,,,Medium,To Do,,01/Jul/26 8:29 AM,01/Jul/26 4:37 PM,,"Hierarchy / linkage
- Issue: TGTM-437 (Sub-task) - Define preview page information architecture and content outline
- Parent: TGTM-54 - Build marketplace preview page for waitlist users (Resolved in this extract).
- Grandparent / Epic context: TGTM-4 - Build investor demand and private access engine
- Hierarchy path: TGTM-4: Build investor demand and private access engine > TGTM-54: Build marketplace preview page for waitlist users > TGTM-437: Define preview page information architecture and content outline

Original intent
Map the sections needed for the waitlist preview page, including headline, value proposition, how curated opportunities are presented, and primary call to action.

How we are doing this
Complete this sub-task as a focused execution unit under the parent Story. Use the parent context to avoid isolated work: every output should improve the relevant page/flow, reduce conversion friction, strengthen trust/compliance, or make lead/account handoff more measurable and operationally usable.

Preliminary solution
Create a conversion path with clear CTA hierarchy, minimum necessary form fields, consent capture, validation, confirmation messaging, and CRM routing so every submission becomes an actionable lead record. This supports the broader solution: Create a non-offering marketplace preview page that shows how curated opportunities will be presented, explains access/eligibility boundaries, captures waitlist interest, and avoids offer-specific language until listings are approved.

Expected deliverable
A signed-off implementation brief/specification with required fields, owners, workflow decisions, and review notes.

Implementation notes
- Work type: analysis/specification.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
waitlist positioning, marketplace preview content outline, no-offer compliance language, eligible user messaging, design components, analytics event plan.

Measurement / success signals
waitlist conversion rate, preview engagement, no-offer compliance approval, mobile performance, CTA completion.

Acceptance criteria
- The work output directly supports the parent Story and is attached, linked, or documented in Jira.
- Relevant stakeholders can review the output without needing additional explanation.
- Dependencies, assumptions, and open decisions are documented before the issue is moved to Done.
- Form/CTA behavior is tested end-to-end, including validation, consent, confirmation, and CRM or workflow handoff.",10198,TGTM-54,Build marketplace preview page for waitlist users
Story,TGTM-138,10282,Build account creation and KYC handoff flow,Website & Conversion,,,High,To Do,,30/Jun/26 9:44 AM,30/Jun/26 1:34 PM,28/Sep/26 12:00 AM,"Hierarchy / linkage
- Issue: TGTM-138 (Story) - Build account creation and KYC handoff flow
- Parent: TGTM-13 - Build developer and investor conversion funnel mechanics (Resolved in this extract).
- Grandparent / Epic context: Not available / not applicable.
- Hierarchy path: TGTM-13: Build developer and investor conversion funnel mechanics > TGTM-138: Build account creation and KYC handoff flow

Original intent
Define handoff from lead/profile to selected KYC/AML provider.

How we are doing this
Deliver this Story as a complete page or conversion flow within the Websites & Conversion workstream. Start by validating the audience, conversion intent, required sections, compliance boundaries, analytics events, and downstream handoff; then move through content, design, implementation, QA, and launch readiness.

Preliminary solution
Implement a conversion-state workflow that captures investor/developer intent, creates or updates the user profile, maps profile fields into the selected KYC/AML provider payload, stores handoff events for auditability, and gives the user clear next-step messaging after submission.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
KYC/AML provider requirements, consent language, user profile schema, CRM lead fields, privacy/data-retention requirements, compliance review notes, product account-state model.

Measurement / success signals
handoff completion rate, failed handoff rate, KYC start rate, KYC completion rate, time from signup to KYC initiation, support tickets by failure reason.

Acceptance criteria
- All child Tasks/Sub-tasks required for the page or flow are completed or explicitly deferred with rationale.
- The page/flow has approved content, design, compliance language, conversion path, analytics, and QA evidence.
- The deliverable supports the parent Epic objective and can be reviewed by marketing, product, sales/ops, and compliance.",10157,TGTM-13,Build developer and investor conversion funnel mechanics
Story,TGTM-99,10243,Build offering page template,Website & Conversion,,,Highest,To Do,,30/Jun/26 9:43 AM,30/Jun/26 1:14 PM,28/Sep/26 12:00 AM,"Hierarchy / linkage
- Issue: TGTM-99 (Story) - Build offering page template
- Parent: TGTM-9 - Build GTM website and landing page system (Resolved in this extract).
- Grandparent / Epic context: Not available / not applicable.
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-99: Build offering page template

Original intent
Create reusable template for first offering.

How we are doing this
Deliver this Story as a complete page or conversion flow within the Websites & Conversion workstream. Start by validating the audience, conversion intent, required sections, compliance boundaries, analytics events, and downstream handoff; then move through content, design, implementation, QA, and launch readiness.

Preliminary solution
Create a modular offering template with structured sections for summary, asset details, structure, fees, risks, documents, servicing/reporting, FAQs, and primary CTA so future offerings can be launched from a controlled content model instead of one-off pages.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
offering data model, legal disclosures, fee schedule, risk factors, document repository, reporting/servicing copy, design system components, analytics plan.

Measurement / success signals
template completion readiness, page QA pass rate, CTA click-through, document download rate, FAQ engagement, lead conversion rate.

Acceptance criteria
- All child Tasks/Sub-tasks required for the page or flow are completed or explicitly deferred with rationale.
- The page/flow has approved content, design, compliance language, conversion path, analytics, and QA evidence.
- The deliverable supports the parent Epic objective and can be reviewed by marketing, product, sales/ops, and compliance.",10153,TGTM-9,Build GTM website and landing page system
Story,TGTM-98,10242,Build about/founder page,Website & Conversion,,,Medium,To Do,,30/Jun/26 9:43 AM,30/Jun/26 1:14 PM,29/Aug/26 12:00 AM,"Hierarchy / linkage
- Issue: TGTM-98 (Story) - Build about/founder page
- Parent: TGTM-9 - Build GTM website and landing page system (Resolved in this extract).
- Grandparent / Epic context: Not available / not applicable.
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-98: Build about/founder page

Original intent
Create founder/about page with Dubai-rooted responsible access story.

How we are doing this
Deliver this Story as a complete page or conversion flow within the Websites & Conversion workstream. Start by validating the audience, conversion intent, required sections, compliance boundaries, analytics events, and downstream handoff; then move through content, design, implementation, QA, and launch readiness.

Preliminary solution
Build a founder/about page that explains the Dubai-rooted mission, founder credibility, responsible access thesis, and operating principles behind Blocks Estate while using approved proof points and consistent trust language.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
founder bio, company narrative, approved images, brand voice, credibility proof points, compliance-safe claims, Dubai market context.

Measurement / success signals
about-page engagement, scroll depth, outbound CTA clicks, trust-page click-through, qualitative feedback from partners/investors.

Acceptance criteria
- All child Tasks/Sub-tasks required for the page or flow are completed or explicitly deferred with rationale.
- The page/flow has approved content, design, compliance language, conversion path, analytics, and QA evidence.
- The deliverable supports the parent Epic objective and can be reviewed by marketing, product, sales/ops, and compliance.",10153,TGTM-9,Build GTM website and landing page system
Story,TGTM-97,10241,Build trust and compliance page,Website & Conversion,,,Highest,To Do,,30/Jun/26 9:43 AM,30/Jun/26 1:14 PM,30/Jul/26 12:00 AM,"Hierarchy / linkage
- Issue: TGTM-97 (Story) - Build trust and compliance page
- Parent: TGTM-9 - Build GTM website and landing page system (Resolved in this extract).
- Grandparent / Epic context: Not available / not applicable.
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-97: Build trust and compliance page

Original intent
Create the trust page with methodology, fees, risks, partners, complaints, and responsible access language.

How we are doing this
Deliver this Story as a complete page or conversion flow within the Websites & Conversion workstream. Start by validating the audience, conversion intent, required sections, compliance boundaries, analytics events, and downstream handoff; then move through content, design, implementation, QA, and launch readiness.

Preliminary solution
Create a trust center page that centralizes how Blocks Estate approaches methodology, partner ecosystem, disclosures, risks, fees, complaint escalation, responsible access, and eligibility without presenting unapproved offers or unsupported claims.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
compliance principles, risk language, fee disclosure framework, partner descriptions, complaints/escalation process, responsible access policy, legal review input.

Measurement / success signals
trust-page visits, risk/fee section engagement, complaints-page clarity approval, legal review pass rate, support-question reduction.

Acceptance criteria
- All child Tasks/Sub-tasks required for the page or flow are completed or explicitly deferred with rationale.
- The page/flow has approved content, design, compliance language, conversion path, analytics, and QA evidence.
- The deliverable supports the parent Epic objective and can be reviewed by marketing, product, sales/ops, and compliance.
- Compliance-sensitive language is reviewed and does not imply an unapproved offer, guarantee, or unsupported claim.",10153,TGTM-9,Build GTM website and landing page system
Story,TGTM-96,10240,Build Dubai guide landing page,Website & Conversion,,,High,To Do,,30/Jun/26 9:43 AM,30/Jun/26 1:14 PM,29/Aug/26 12:00 AM,"Hierarchy / linkage
- Issue: TGTM-96 (Story) - Build Dubai guide landing page
- Parent: TGTM-9 - Build GTM website and landing page system (Resolved in this extract).
- Grandparent / Epic context: Not available / not applicable.
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-96: Build Dubai guide landing page

Original intent
Create gated page for Dubai Tokenized Real Estate Guide.

How we are doing this
Deliver this Story as a complete page or conversion flow within the Websites & Conversion workstream. Start by validating the audience, conversion intent, required sections, compliance boundaries, analytics events, and downstream handoff; then move through content, design, implementation, QA, and launch readiness.

Preliminary solution
Launch a gated landing page for the Dubai Tokenized Real Estate Guide with clear value proposition, qualifying form fields, consent capture, CRM routing, confirmation messaging, and campaign tracking.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
guide PDF or content asset, page copy, form fields, CRM destination, consent language, campaign UTM rules, analytics events, thank-you message.

Measurement / success signals
guide conversion rate, form completion rate, lead quality score, download rate, source/UTM performance, follow-up engagement.

Acceptance criteria
- All child Tasks/Sub-tasks required for the page or flow are completed or explicitly deferred with rationale.
- The page/flow has approved content, design, compliance language, conversion path, analytics, and QA evidence.
- The deliverable supports the parent Epic objective and can be reviewed by marketing, product, sales/ops, and compliance.",10153,TGTM-9,Build GTM website and landing page system
Story,TGTM-95,10239,Build tokenization assessment landing page,Website & Conversion,,,High,To Do,,30/Jun/26 9:43 AM,30/Jun/26 1:14 PM,29/Aug/26 12:00 AM,"Hierarchy / linkage
- Issue: TGTM-95 (Story) - Build tokenization assessment landing page
- Parent: TGTM-9 - Build GTM website and landing page system (Resolved in this extract).
- Grandparent / Epic context: Not available / not applicable.
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-95: Build tokenization assessment landing page

Original intent
Create assessment page for asset owners and developers.

How we are doing this
Deliver this Story as a complete page or conversion flow within the Websites & Conversion workstream. Start by validating the audience, conversion intent, required sections, compliance boundaries, analytics events, and downstream handoff; then move through content, design, implementation, QA, and launch readiness.

Preliminary solution
Create a conversion page that explains the assessment offer, qualifies asset owners/developers, captures property/project details, routes submissions to the correct sales workflow, and reinforces trust/compliance boundaries.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
ICP needs, assessment criteria, form fields, proof points, compliance messaging, CRM workflow, design assets, campaign source rules.

Measurement / success signals
assessment request rate, qualified developer lead rate, form abandonment, CTA click-through, meeting-booking conversion.

Acceptance criteria
- All child Tasks/Sub-tasks required for the page or flow are completed or explicitly deferred with rationale.
- The page/flow has approved content, design, compliance language, conversion path, analytics, and QA evidence.
- The deliverable supports the parent Epic objective and can be reviewed by marketing, product, sales/ops, and compliance.",10153,TGTM-9,Build GTM website and landing page system
Story,TGTM-94,10238,Build wealth partner landing page,Website & Conversion,,,Medium,To Do,,30/Jun/26 9:43 AM,30/Jun/26 1:14 PM,29/Aug/26 12:00 AM,"Hierarchy / linkage
- Issue: TGTM-94 (Story) - Build wealth partner landing page
- Parent: TGTM-9 - Build GTM website and landing page system (Resolved in this extract).
- Grandparent / Epic context: Not available / not applicable.
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-94: Build wealth partner landing page

Original intent
Create page for wealth managers, family offices, and advisors.

How we are doing this
Deliver this Story as a complete page or conversion flow within the Websites & Conversion workstream. Start by validating the audience, conversion intent, required sections, compliance boundaries, analytics events, and downstream handoff; then move through content, design, implementation, QA, and launch readiness.

Preliminary solution
Build a landing page for wealth managers, family offices, and advisors that frames Blocks Estate as a curated access, education, and servicing partner while making the next action easy through partner inquiry CTAs.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
partner ICP needs, credibility assets, product messaging, compliance-safe opportunity language, lead form requirements, partner deck/supporting docs.

Measurement / success signals
partner inquiry rate, CTA click-through, qualified wealth-partner leads, meeting conversions, page engagement.

Acceptance criteria
- All child Tasks/Sub-tasks required for the page or flow are completed or explicitly deferred with rationale.
- The page/flow has approved content, design, compliance language, conversion path, analytics, and QA evidence.
- The deliverable supports the parent Epic objective and can be reviewed by marketing, product, sales/ops, and compliance.",10153,TGTM-9,Build GTM website and landing page system
Story,TGTM-93,10237,Build developer landing page,Website & Conversion,,,Highest,To Do,,30/Jun/26 9:43 AM,30/Jun/26 1:14 PM,29/Aug/26 12:00 AM,"Hierarchy / linkage
- Issue: TGTM-93 (Story) - Build developer landing page
- Parent: TGTM-9 - Build GTM website and landing page system (Resolved in this extract).
- Grandparent / Epic context: Not available / not applicable.
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-93: Build developer landing page

Original intent
Create developer page positioning Blocks as a new digital capital channel.

How we are doing this
Deliver this Story as a complete page or conversion flow within the Websites & Conversion workstream. Start by validating the audience, conversion intent, required sections, compliance boundaries, analytics events, and downstream handoff; then move through content, design, implementation, QA, and launch readiness.

Preliminary solution
Create a developer-focused landing page that positions Blocks Estate as a digital capital formation and distribution channel, explains the tokenization path, addresses developer objections, and captures qualified developer interest.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
developer ICP pain points, tokenization process, proof points, case-style examples, technical/product capabilities, assessment CTA, CRM routing rules.

Measurement / success signals
developer lead conversion, assessment CTA rate, qualified project submissions, engagement with technical/process sections.

Acceptance criteria
- All child Tasks/Sub-tasks required for the page or flow are completed or explicitly deferred with rationale.
- The page/flow has approved content, design, compliance language, conversion path, analytics, and QA evidence.
- The deliverable supports the parent Epic objective and can be reviewed by marketing, product, sales/ops, and compliance.",10153,TGTM-9,Build GTM website and landing page system
Story,TGTM-92,10236,Build investor landing page,Website & Conversion,,,Highest,To Do,,30/Jun/26 9:43 AM,30/Jun/26 1:14 PM,30/Jul/26 12:00 AM,"Hierarchy / linkage
- Issue: TGTM-92 (Story) - Build investor landing page
- Parent: TGTM-9 - Build GTM website and landing page system (Resolved in this extract).
- Grandparent / Epic context: Not available / not applicable.
- Hierarchy path: TGTM-9: Build GTM website and landing page system > TGTM-92: Build investor landing page

Original intent
Create investor page with hero, how it works, risks, eligibility, FAQs, and waitlist CTA.

How we are doing this
Deliver this Story as a complete page or conversion flow within the Websites & Conversion workstream. Start by validating the audience, conversion intent, required sections, compliance boundaries, analytics events, and downstream handoff; then move through content, design, implementation, QA, and launch readiness.

Preliminary solution
Build an investor-facing landing page with hero, how-it-works, risks/disclosures, eligibility, FAQs, waitlist signup, responsive design, accessibility checks, and conversion analytics.

Expected deliverable
Implemented website/CMS/front-end update with links, screenshots, QA evidence, and owner sign-off.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
investor ICP messaging, approved risk/disclosure language, eligibility criteria, FAQ content, waitlist form fields, analytics event taxonomy, design components.

Measurement / success signals
waitlist conversion rate, CTA click-through, FAQ engagement, scroll depth, form completion, eligibility section interaction.

Acceptance criteria
- All child Tasks/Sub-tasks required for the page or flow are completed or explicitly deferred with rationale.
- The page/flow has approved content, design, compliance language, conversion path, analytics, and QA evidence.
- The deliverable supports the parent Epic objective and can be reviewed by marketing, product, sales/ops, and compliance.",10153,TGTM-9,Build GTM website and landing page system
Story,TGTM-67,10211,Build offering page template requirements,Website & Conversion,,,Highest,To Do,,30/Jun/26 9:42 AM,30/Jun/26 12:59 PM,28/Sep/26 12:00 AM,"Hierarchy / linkage
- Issue: TGTM-67 (Story) - Build offering page template requirements
- Parent: TGTM-5 - Launch Managed Tokenization Marketplace product marketing (Upstream parent outside this extract).
- Grandparent / Epic context: Not available / not applicable.
- Hierarchy path: TGTM-5: Launch Managed Tokenization Marketplace product marketing > TGTM-67: Build offering page template requirements

Original intent
Create a reusable offering page template with summary, documents, risks, fees, structure, disclosures, reporting, FAQ, and CTA.

How we are doing this
Deliver this Story as a complete page or conversion flow within the Websites & Conversion workstream. Start by validating the audience, conversion intent, required sections, compliance boundaries, analytics events, and downstream handoff; then move through content, design, implementation, QA, and launch readiness.

Preliminary solution
Define reusable requirements for an offering page template that can support marketplace product marketing, including content schema, compliance disclosures, documents, FAQs, reporting information, CTA paths, and authoring workflow.

Expected deliverable
A signed-off implementation brief/specification with required fields, owners, workflow decisions, and review notes.

Implementation notes
- Work type: implementation/configuration.
- Primary domain: Websites & Conversion for the Blocks Estate GTM campaign.
- Use reusable page sections/components wherever possible so future campaign pages can be launched faster.
- Maintain compliance-safe language, especially around tokenized real estate, eligibility, risks, no-offer boundaries, KYC/AML, fees, and investor/developer claims.
- Ensure each conversion path has clear CTA ownership, source tracking, form behavior, confirmation messaging, and downstream operational routing.
- Document assumptions, open questions, and stakeholder decisions directly in Jira before closing the item.

Dependencies / inputs
marketplace product requirements, offering data attributes, disclosure library, document types, FAQ taxonomy, CRM/CTA requirements, compliance review checklist.

Measurement / success signals
requirements completeness, template reuse readiness, stakeholder approval, reduced future page build time.

Acceptance criteria
- All child Tasks/Sub-tasks required for the page or flow are completed or explicitly deferred with rationale.
- The page/flow has approved content, design, compliance language, conversion path, analytics, and QA evidence.
- The deliverable supports the parent Epic objective and can be reviewed by marketing, product, sales/ops, and compliance.",10149,TGTM-5,Launch Managed Tokenization Marketplace product marketing
